action,source_rank,word,lemma,pos,form_type,sense_id,meaning_ja,level,importance,category,note,note2
add,13,bag,bag,noun,base,1,カバン,junior_high,1,eiken,英検語彙由来のv2正本候補。英検最小級=5。出現級=5;4。pos判定=v0_master_pos:noun,source_refs=5:48;4:429; row_count=2
add,14,baseball,baseball,noun,base,1,野球やきゅう,junior_high,1,eiken,英検語彙由来のv2正本候補。英検最小級=5。出現級=5;4。pos判定=v0_master_pos:noun,source_refs=5:507;4:467; row_count=2
add,15,bath,bath,noun,base,1,風呂ふろ,junior_high,1,eiken,英検語彙由来のv2正本候補。英検最小級=5。出現級=5;4。pos判定=v0_master_pos:noun,source_refs=5:198;4:560; row_count=2
add,16,be,be,auxiliary,base,1,である,junior_high,1,eiken,英検語彙由来のv2正本候補。英検最小級=5。出現級=5;4。pos判定=v0_master_pos:auxiliary,source_refs=5:24;4:551; row_count=2
add,17,beach,beach,noun,base,1,砂浜すなはま,junior_high,1,eiken,英検語彙由来のv2正本候補。英検最小級=5。出現級=5;4。pos判定=v0_master_pos:noun,source_refs=5:363;4:561; row_count=2
add,18,bean,bean,noun,base,1,豆まめ,junior_high,1,eiken,英検語彙由来のv2正本候補。英検最小級=5。出現級=5;4。pos判定=v0_master_pos:noun,source_refs=5:254;4:703; row_count=2
add,19,bear,bear,verb,base,1,クマ,junior_high,1,eiken,英検語彙由来のv2正本候補。英検最小級=5。出現級=5;4;pre2;2。pos判定=label_raw_all,source_refs=5:208;4:411;pre2:271;2:1738; row_count=4; label_raw_all=動詞; meaning_ja_all=クマ / 我慢する，を圧迫する
add,20,beautiful,beautiful,adjective,base,1,美うつくしい,junior_high,1,eiken,英検語彙由来のv2正本候補。英検最小級=5。出現級=5;4。pos判定=v0_master_pos:adjective,source_refs=5:558;4:293; row_count=2
add,21,beef,beef,noun,base,1,牛肉ぎゅうにく,junior_high,1,eiken,英検語彙由来のv2正本候補。英検最小級=5。出現級=5;4。pos判定=v0_master_pos:noun,source_refs=5:222;4:633; row_count=2
add,22,best,best,adjective,base,1,一番いちばん良よい,junior_high,1,eiken,英検語彙由来のv2正本候補。英検最小級=5。出現級=5;4。pos判定=v0_master_pos:adverb|adjective,source_refs=5:179;4:439; row_count=2
add,23,bicycle,bicycle,noun,base,1,自転車じてんしゃ,junior_high,1,eiken,英検語彙由来のv2正本候補。英検最小級=5。出現級=5;4。pos判定=v0_master_pos:noun,source_refs=5:490;4:650; row_count=2
add,24,big,big,adjective,base,1,大おおきい,junior_high,1,eiken,英検語彙由来のv2正本候補。英検最小級=5。出現級=5;4。pos判定=v0_master_pos:adjective,source_refs=5:84;4:450; row_count=2
add,25,bike,bike,noun,base,1,自転車じてんしゃ,junior_high,1,eiken,英検語彙由来のv2正本候補。英検最小級=5。出現級=5;4。pos判定=v0_master_pos:noun,source_refs=5:256;4:579; row_count=2
add,26,bird,bird,noun,base,1,鳥とり,junior_high,1,eiken,英検語彙由来のv2正本候補。英検最小級=5。出現級=5;4。pos判定=v0_master_pos:noun,source_refs=5:176;4:445; row_count=2
add,27,birthday,birthday,noun,base,1,誕生日たんじょうび,junior_high,1,eiken,英検語彙由来のv2正本候補。英検最小級=5。出現級=5;4。pos判定=v0_master_pos:noun,source_refs=5:536;4:555; row_count=2
add,28,black,black,adjective,base,1,黒くろい,junior_high,1,eiken,英検語彙由来のv2正本候補。英検最小級=5。出現級=5;4。pos判定=v0_master_pos:adjective,source_refs=5:307;4:479; row_count=2
add,29,blue,blue,adjective,base,1,青あおい,junior_high,1,eiken,英検語彙由来のv2正本候補。英検最小級=5。出現級=5;4。pos判定=v0_master_pos:adjective,source_refs=5:168;4:478; row_count=2
add,30,body,body,noun,base,1,身体からだ,junior_high,1,eiken,英検語彙由来のv2正本候補。英検最小級=5。出現級=5;4。pos判定=v0_master_pos:noun,source_refs=5:204;4:523; row_count=2
add,31,book,book,noun,base,1,本ほん,junior_high,1,eiken,英検語彙由来のv2正本候補。英検最小級=5。出現級=5;4。pos判定=v0_master_pos:noun,source_refs=5:142;4:599; row_count=2
add,32,bookstore,bookstore,noun,base,1,本屋ほんや,junior_high,1,eiken,英検語彙由来のv2正本候補。英検最小級=5。出現級=5;4。pos判定=v0_master_pos:noun,source_refs=5:578;4:420; row_count=2
add,33,box,box,noun,base,1,箱はこ,junior_high,1,eiken,英検語彙由来のv2正本候補。英検最小級=5。出現級=5;4。pos判定=v0_master_pos:noun,source_refs=5:61;4:507; row_count=2
add,34,boy,boy,noun,base,1,少年しょうねん,junior_high,1,eiken,英検語彙由来のv2正本候補。英検最小級=5。出現級=5;4。pos判定=v0_master_pos:noun,source_refs=5:60;4:534; row_count=2
add,35,bread,bread,noun,base,1,パン,junior_high,1,eiken,英検語彙由来のv2正本候補。英検最小級=5。出現級=5;4;3。pos判定=label_raw_all,source_refs=5:299;4:489;3:596; row_count=3; label_raw_all=名詞
add,36,breakfast,breakfast,noun,base,1,朝食ちょうしょく,junior_high,1,eiken,英検語彙由来のv2正本候補。英検最小級=5。出現級=5;4;3。pos判定=label_raw_all,source_refs=5:562;4:681;3:477; row_count=3; label_raw_all=名詞
add,37,bridge,bridge,noun,base,1,橋はし,junior_high,1,eiken,英検語彙由来のv2正本候補。英検最小級=5。出現級=5;4;3。pos判定=label_raw_all,source_refs=5:437;4:367;3:771; row_count=3; label_raw_all=名詞
add,38,brother,brother,noun,base,1,兄弟きょうだい,junior_high,1,eiken,英検語彙由来のv2正本候補。英検最小級=5。出現級=5;4。pos判定=v0_master_pos:noun,source_refs=5:480;4:437; row_count=2
add,39,brown,brown,adjective,base,1,茶色ちゃいろの,junior_high,1,eiken,英検語彙由来のv2正本候補。英検最小級=5。出現級=5;4。pos判定=v0_master_pos:adjective,source_refs=5:320;4:690; row_count=2
add,40,brush,brush,verb,base,1,をみがく,junior_high,1,eiken,英検語彙由来のv2正本候補。英検最小級=5。出現級=5;4;3。pos判定=label_raw_all,source_refs=5:353;4:576;3:475; row_count=3; label_raw_all=動詞; meaning_ja_all=をみがく / を磨みがく
add,41,busy,busy,adjective,base,1,忙いそがしい,junior_high,1,eiken,英検語彙由来のv2正本候補。英検最小級=5。出現級=5;4;3。pos判定=label_raw_all,source_refs=5:169;4:644;3:320; row_count=3; label_raw_all=形容詞
add,42,buy,buy,verb,base,1,買かう,junior_high,1,eiken,英検語彙由来のv2正本候補。英検最小級=5。出現級=5;4;3。pos判定=label_raw_all,source_refs=5:66;4:283;3:343; row_count=3; label_raw_all=動詞
add,43,by,by,preposition,base,1,のそばに、によって,junior_high,1,eiken,英検語彙由来のv2正本候補。英検最小級=5。出現級=5;4;3。pos判定=label_raw_all,source_refs=5:23;4:237;3:61; row_count=3; label_raw_all=前置詞
add,44,cake,cake,noun,base,1,ケーキ,junior_high,1,eiken,英検語彙由来のv2正本候補。英検最小級=5。出現級=5;4。pos判定=v0_master_pos:noun,source_refs=5:153;4:220; row_count=2
add,45,can,can,auxiliary,base,1,～できる,junior_high,1,eiken,英検語彙由来のv2正本候補。英検最小級=5。出現級=5;4。pos判定=v0_master_pos:auxiliary|noun,source_refs=5:100;4:407; row_count=2
add,46,cap,cap,noun,base,1,帽子ぼうし,junior_high,1,eiken,英検語彙由来のv2正本候補。英検最小級=5。出現級=5;4。pos判定=v0_master_pos:noun,source_refs=5:64;4:583; row_count=2
add,47,car,car,noun,base,1,自動車じどうしゃ,junior_high,1,eiken,英検語彙由来のv2正本候補。英検最小級=5。出現級=5;4。pos判定=v0_master_pos:noun,source_refs=5:54;4:399; row_count=2
add,48,cat,cat,noun,base,1,猫ねこ,junior_high,1,eiken,英検語彙由来のv2正本候補。英検最小級=5。出現級=5;4。pos判定=v0_master_pos:noun,source_refs=5:74;4:494; row_count=2
add,49,chair,chair,noun,base,1,椅子いす,junior_high,1,eiken,英検語彙由来のv2正本候補。英検最小級=5。出現級=5;4。pos判定=v0_master_pos:noun,source_refs=5:263;4:492; row_count=2
add,50,chicken,chicken,noun,base,1,鶏肉とりにく,junior_high,1,eiken,英検語彙由来のv2正本候補。英検最小級=5。出現級=5;4。pos判定=v0_master_pos:noun,source_refs=5:494;4:622; row_count=2
add,51,city,city,noun,base,1,市し,junior_high,1,eiken,英検語彙由来のv2正本候補。英検最小級=5。出現級=5;4。pos判定=v0_master_pos:noun,source_refs=5:164;4:713; row_count=2
add,52,classmate,classmate,noun,base,1,同級生どうきゅうせい,junior_high,1,eiken,英検語彙由来のv2正本候補。英検最小級=5。出現級=5;4。pos判定=v0_master_pos:noun,source_refs=5:579;4:556; row_count=2
add,53,classroom,classroom,noun,base,1,教室きょうしつ,junior_high,1,eiken,英検語彙由来のv2正本候補。英検最小級=5。出現級=5;4。pos判定=v0_master_pos:noun,source_refs=5:571;4:608; row_count=2
add,54,clean,clean,adjective,base,1,きれいな,junior_high,1,eiken,英検語彙由来のv2正本候補。英検最小級=5。出現級=5;4;3。pos判定=label_raw_all,source_refs=5:343;4:563;3:265; row_count=3; label_raw_all=形容詞
add,55,clock,clock,noun,base,1,置おき時計どけい,junior_high,1,eiken,英検語彙由来のv2正本候補。英検最小級=5。出現級=5;4;3。pos判定=label_raw_all,source_refs=5:335;4:532;3:138; row_count=3; label_raw_all=名詞
add,56,clothes,clothes,noun,base,1,服ふく,junior_high,1,eiken,英検語彙由来のv2正本候補。英検最小級=5。出現級=5;4;3。pos判定=label_raw_all,source_refs=5:493;4:400;3:204; row_count=3; label_raw_all=名詞
add,57,cloudy,cloudy,adjective,base,1,曇くもった,junior_high,1,eiken,英検語彙由来のv2正本候補。英検最小級=5。出現級=5;4;3。pos判定=label_raw_all,source_refs=5:430;4:207;3:323; row_count=3; label_raw_all=形容詞
add,58,cold,cold,adjective,base,1,冷つめたい,junior_high,1,eiken,英検語彙由来のv2正本候補。英検最小級=5。出現級=5;4;3。pos判定=label_raw_all,source_refs=5:132;4:456;3:260; row_count=3; label_raw_all=形容詞
add,59,color,color,noun,base,1,色いろ,junior_high,1,eiken,英検語彙由来のv2正本候補。英検最小級=5。出現級=5;4;3。pos判定=label_raw_all,source_refs=5:267;4:605;3:631; row_count=3; label_raw_all=名詞
add,60,cook,cook,verb,base,1,料理りょうりする,junior_high,1,eiken,英検語彙由来のv2正本候補。英検最小級=5。出現級=5;4;3。pos判定=label_raw_all,source_refs=5:155;4:546;3:147; row_count=3; label_raw_all=動詞
add,61,cool,cool,adjective,base,1,かっこいい，すずしい,junior_high,1,eiken,英検語彙由来のv2正本候補。英検最小級=5。出現級=5;4。pos判定=v0_master_pos:adjective,source_refs=5:159;4:651; row_count=2; meaning_ja_all=かっこいい，すずしい / かっこいい、すずしい
add,62,country,country,noun,base,1,国くに,junior_high,1,eiken,英検語彙由来のv2正本候補。英検最小級=5。出現級=5;4;3。pos判定=label_raw_all,source_refs=5:477;4:418;3:392; row_count=3; label_raw_all=名詞
add,63,cow,cow,noun,base,1,ウシ,junior_high,1,eiken,英検語彙由来のv2正本候補。英検最小級=5。出現級=5;4。pos判定=v0_master_pos:noun,source_refs=5:73;4:419; row_count=2
add,64,cup,cup,noun,base,1,カップ,junior_high,1,eiken,英検語彙由来のv2正本候補。英検最小級=5。出現級=5;4。pos判定=v0_master_pos:noun,source_refs=5:51;4:692; row_count=2
add,65,cute,cute,adjective,base,1,可愛かわいい,junior_high,1,eiken,英検語彙由来のv2正本候補。英検最小級=5。出現級=5;4。pos判定=v0_master_pos:adjective,source_refs=5:246;4:597; row_count=2
add,66,date,date,noun,base,1,日付ひづけ,junior_high,1,eiken,英検語彙由来のv2正本候補。英検最小級=5。出現級=5;4;3。pos判定=label_raw_all,source_refs=5:211;4:590;3:446; row_count=3; label_raw_all=名詞
add,67,day,day,noun,base,1,日ひ,junior_high,1,eiken,英検語彙由来のv2正本候補。英検最小級=5。出現級=5;4。pos判定=v0_master_pos:noun,source_refs=5:56;4:577; row_count=2
add,68,delicious,delicious,adjective,base,1,おいしい,junior_high,1,eiken,英検語彙由来のv2正本候補。英検最小級=5。出現級=5;4;3。pos判定=label_raw_all,source_refs=5:576;4:276;3:65; row_count=3; label_raw_all=形容詞; meaning_ja_all=おいしい / 美味おいしい
add,69,desk,desk,noun,base,1,机つくえ,junior_high,1,eiken,英検語彙由来のv2正本候補。英検最小級=5。出現級=5;4。pos判定=v0_master_pos:noun,source_refs=5:185;4:296; row_count=2
add,70,dictionary,dictionary,noun,base,1,辞書じしょ,junior_high,1,eiken,英検語彙由来のv2正本候補。英検最小級=5。出現級=5;4;3。pos判定=label_raw_all,source_refs=5:589;4:673;3:120; row_count=3; label_raw_all=名詞
add,71,different,different,adjective,base,1,違ちがった,junior_high,1,eiken,英検語彙由来のv2正本候補。英検最小級=5。出現級=5;4;3。pos判定=label_raw_all,source_refs=5:574;4:61;3:28; row_count=3; label_raw_all=形容詞
add,72,difficult,difficult,adjective,base,1,難むずかしい,junior_high,1,eiken,英検語彙由来のv2正本候補。英検最小級=5。出現級=5;4;3。pos判定=label_raw_all,source_refs=5:568;4:521;3:125; row_count=3; label_raw_all=形容詞
add,73,dinner,dinner,noun,base,1,夕食ゆうしょく,junior_high,1,eiken,英検語彙由来のv2正本候補。英検最小級=5。出現級=5;4;3。pos判定=label_raw_all,source_refs=5:398;4:421;3:480; row_count=3; label_raw_all=名詞
add,74,dish,dish,noun,base,1,皿さら,junior_high,1,eiken,英検語彙由来のv2正本候補。英検最小級=5。出現級=5;4。pos判定=v0_master_pos:noun,source_refs=5:197;4:501; row_count=2
add,75,do,do,auxiliary,base,1,する,junior_high,1,eiken,英検語彙由来のv2正本候補。英検最小級=5。出現級=5;4。pos判定=v0_master_pos:verb|auxiliary,source_refs=5:4;4:252; row_count=2
add,76,doctor,doctor,noun,base,1,医者いしゃ,junior_high,1,eiken,英検語彙由来のv2正本候補。英検最小級=5。出現級=5;4;3。pos判定=label_raw_all,source_refs=5:411;4:364;3:518; row_count=3; label_raw_all=名詞
add,77,dog,dog,noun,base,1,イヌ,junior_high,1,eiken,英検語彙由来のv2正本候補。英検最小級=5。出現級=5;4。pos判定=v0_master_pos:noun,source_refs=5:67;4:652; row_count=2
add,78,down,down,adverb,base,1,下したに,junior_high,1,eiken,英検語彙由来のv2正本候補。英検最小級=5。出現級=5;4。pos判定=v0_master_pos:adverb,source_refs=5:247;4:433; row_count=2
add,79,drama,drama,noun,base,1,劇げき,junior_high,1,eiken,英検語彙由来のv2正本候補。英検最小級=5。出現級=5;4。pos判定=v0_master_pos:noun,source_refs=5:376;4:685; row_count=2
add,80,draw,draw,verb,base,1,描えがく,junior_high,1,eiken,英検語彙由来のv2正本候補。英検最小級=5。出現級=5;4;3;pre2;2。pos判定=label_raw_all,source_refs=5:202;4:106;3:315;pre2:521;2:897; row_count=5; label_raw_all=動詞; meaning_ja_all=描えがく / 描く，引っ張る
add,81,dream,dream,noun,base,1,夢ゆめ,junior_high,1,eiken,英検語彙由来のv2正本候補。英検最小級=5。出現級=5;4。pos判定=v0_master_pos:noun,source_refs=5:328;4:424; row_count=2
add,82,drink,drink,verb,base,1,飲のむ,junior_high,1,eiken,英検語彙由来のv2正本候補。英検最小級=5。出現級=5;4。pos判定=v0_master_pos:verb,source_refs=5:271;4:217; row_count=2
add,83,drum,drum,noun,base,1,太鼓たいこ,junior_high,1,eiken,英検語彙由来のv2正本候補。英検最小級=5。出現級=5;4。pos判定=v0_master_pos:noun,source_refs=5:251;4:392; row_count=2
add,84,ear,ear,noun,base,1,耳みみ,junior_high,1,eiken,英検語彙由来のv2正本候補。英検最小級=5。出現級=5;4。pos判定=v0_master_pos:noun,source_refs=5:94;4:515; row_count=2
add,85,easy,easy,adjective,base,1,簡単かんたんな,junior_high,1,eiken,英検語彙由来のv2正本候補。英検最小級=5。出現級=5;4。pos判定=v0_master_pos:adjective,source_refs=5:175;4:480; row_count=2
add,86,eat,eat,verb,base,1,食たべる,junior_high,1,eiken,英検語彙由来のv2正本候補。英検最小級=5。出現級=5;4。pos判定=v0_master_pos:verb,source_refs=5:44;4:477; row_count=2
add,87,egg,egg,noun,base,1,卵たまご,junior_high,1,eiken,英検語彙由来のv2正本候補。英検最小級=5。出現級=5;4。pos判定=v0_master_pos:noun,source_refs=5:80;4:527; row_count=2
add,88,eight,eight,numeral,base,1,8,junior_high,1,eiken,英検語彙由来のv2正本候補。英検最小級=5。出現級=5;4。pos判定=v0_master_pos:numeral,source_refs=5:315;4:371; row_count=2
add,89,eighteen,eighteen,numeral,base,1,18,junior_high,1,eiken,英検語彙由来のv2正本候補。英検最小級=5。出現級=5;4。pos判定=v0_master_pos:numeral,source_refs=5:516;4:257; row_count=2
add,90,eighty,eighty,numeral,base,1,80,junior_high,1,eiken,英検語彙由来のv2正本候補。英検最小級=5。出現級=5;4。pos判定=v0_master_pos:numeral,source_refs=5:410;4:449; row_count=2
add,91,eleven,eleven,numeral,base,1,11,junior_high,1,eiken,英検語彙由来のv2正本候補。英検最小級=5。出現級=5;4。pos判定=v0_master_pos:numeral,source_refs=5:395;4:655; row_count=2
add,92,enjoy,enjoy,verb,base,1,楽たのしむ,junior_high,1,eiken,英検語彙由来のv2正本候補。英検最小級=5。出現級=5;4;3。pos判定=label_raw_all,source_refs=5:289;4:369;3:12; row_count=3; label_raw_all=動詞
add,93,evening,evening,noun,base,1,夕方ゆうがた,junior_high,1,eiken,英検語彙由来のv2正本候補。英検最小級=5。出現級=5;4。pos判定=v0_master_pos:noun,source_refs=5:489;4:401; row_count=2
add,94,event,event,noun,base,1,出来事できごと,junior_high,1,eiken,英検語彙由来のv2正本候補。英検最小級=5。出現級=5;4。pos判定=v0_master_pos:noun,source_refs=5:351;4:211; row_count=2
add,95,everyone,everyone,pronoun,base,1,みんな,junior_high,1,eiken,英検語彙由来のv2正本候補。英検最小級=5。出現級=5;4;3。pos判定=label_raw_all_multi:pronoun|noun,source_refs=5:525;4:278;3:459; row_count=3; label_raw_all=代名詞
add,96,excuse,excuse,noun,base,1,許ゆるす,junior_high,1,eiken,英検語彙由来のv2正本候補。英検最小級=5。出現級=5;4;3;pre2;2。pos判定=label_raw_all_multi:noun|verb,source_refs=5:445;4:612;3:1209;pre2:340;2:175; row_count=5; label_raw_all=動詞;名詞; meaning_ja_all=許ゆるす / 言い訳，弁解/を許す
add,97,eye,eye,noun,base,1,目め,junior_high,1,eiken,英検語彙由来のv2正本候補。英検最小級=5。出現級=5;4。pos判定=v0_master_pos:noun,source_refs=5:102;4:706; row_count=2
add,98,face,face,noun,base,1,顔かお,junior_high,1,eiken,英検語彙由来のv2正本候補。英検最小級=5。出現級=5;4;3;pre2;2。pos判定=label_raw_all_multi:noun|verb,source_refs=5:217;4:55;3:150;pre2:994;2:1172; row_count=5; label_raw_all=名詞;動詞; meaning_ja_all=顔かお / 直面する/顔
add,99,fall,fall,verb,base,1,落おちる，降おりる,junior_high,1,eiken,英検語彙由来のv2正本候補。英検最小級=5。出現級=5;4;3。pos判定=label_raw_all,source_refs=5:205;4:83;3:1023; row_count=3; label_raw_all=動詞; meaning_ja_all=落おちる，降おりる / 落おちる
add,100,family,family,noun,base,1,家族かぞく,junior_high,1,eiken,英検語彙由来のv2正本候補。英検最小級=5。出現級=5;4。pos判定=v0_master_pos:noun,source_refs=5:402;4:241; row_count=2
add,101,famous,famous,adjective,base,1,有名ゆうめいな,junior_high,1,eiken,英検語彙由来のv2正本候補。英検最小級=5。出現級=5;4;3;pre2;2。pos判定=label_raw_all,source_refs=5:427;4:272;3:1;pre2:811;2:1885; row_count=5; label_raw_all=形容詞; meaning_ja_all=有名ゆうめいな / 有名な，著名な
add,102,farmer,farmer,noun,base,1,農家のうか,junior_high,1,eiken,英検語彙由来のv2正本候補。英検最小級=5。出現級=5;4;3。pos判定=label_raw_all,source_refs=5:438;4:126;3:605; row_count=3; label_raw_all=名詞
add,103,fast,fast,adjective,base,1,速はやい,junior_high,1,eiken,英検語彙由来のv2正本候補。英検最小級=5。出現級=5;4;3。pos判定=label_raw_all,source_refs=5:161;4:263;3:505; row_count=3; label_raw_all=形容詞
add,104,father,father,noun,base,1,父親ちちおや,junior_high,1,eiken,英検語彙由来のv2正本候補。英検最小級=5。出現級=5;4。pos判定=v0_master_pos:noun,source_refs=5:381;4:28; row_count=2
add,105,favorite,favorite,adjective,base,1,お気きに入いりの,junior_high,1,eiken,英検語彙由来のv2正本候補。英検最小級=5。出現級=5;4;3;pre2;2。pos判定=label_raw_all,source_refs=5:529;4:289;3:13;pre2:205;2:1928; row_count=5; label_raw_all=形容詞; meaning_ja_all=お気きに入いりの / 特に好きな，お気に入りの
add,106,festival,festival,noun,base,1,祭まつり,junior_high,1,eiken,英検語彙由来のv2正本候補。英検最小級=5。出現級=5;4;3。pos判定=label_raw_all,source_refs=5:538;4:247;3:72; row_count=3; label_raw_all=名詞
add,107,fifteen,fifteen,numeral,base,1,15,junior_high,1,eiken,英検語彙由来のv2正本候補。英検最小級=5。出現級=5;4。pos判定=v0_master_pos:numeral,source_refs=5:481;4:295; row_count=2
add,108,fifty,fifty,numeral,base,1,50,junior_high,1,eiken,英検語彙由来のv2正本候補。英検最小級=5。出現級=5;4。pos判定=v0_master_pos:numeral,source_refs=5:280;4:273; row_count=2
add,109,fine,fine,adjective,base,1,元気げんきな、晴はれた,junior_high,1,eiken,英検語彙由来のv2正本候補。英検最小級=5。出現級=5;4。pos判定=v0_master_pos:adjective|adverb,source_refs=5:125;4:431; row_count=2
add,110,first,first,ordinal,base,1,1番目ばんめ,junior_high,1,eiken,英検語彙由来のv2正本候補。英検最小級=5。出現級=5;4。pos判定=v0_master_pos:ordinal,source_refs=5:346;4:153; row_count=2
add,111,fish,fish,noun,base,1,魚さかな,junior_high,1,eiken,英検語彙由来のv2正本候補。英検最小級=5。出現級=5;4。pos判定=v0_master_pos:noun,source_refs=5:138;4:29; row_count=2
add,112,five,five,numeral,base,1,5,junior_high,1,eiken,英検語彙由来のv2正本候補。英検最小級=5。出現級=5;4。pos判定=v0_master_pos:numeral,source_refs=5:156;4:27; row_count=2
add,113,flower,flower,noun,base,1,花はな,junior_high,1,eiken,英検語彙由来のv2正本候補。英検最小級=5。出現級=5;4。pos判定=v0_master_pos:noun,source_refs=5:399;4:306; row_count=2
add,114,food,food,noun,base,1,食べ物たべもの,junior_high,1,eiken,英検語彙由来のv2正本候補。英検最小級=5。出現級=5;4;3。pos判定=label_raw_all,source_refs=5:231;4:242;3:261; row_count=3; label_raw_all=名詞; meaning_ja_all=食べ物たべもの / 食たべ物もの
add,115,for,for,preposition,base,1,のために,junior_high,1,eiken,英検語彙由来のv2正本候補。英検最小級=5。出現級=5;4。pos判定=v0_master_pos:preposition,source_refs=5:106;4:298; row_count=2
add,116,forty,forty,numeral,base,1,40,junior_high,1,eiken,英検語彙由来のv2正本候補。英検最小級=5。出現級=5;4。pos判定=v0_master_pos:numeral,source_refs=5:312;4:250; row_count=2
add,117,four,four,numeral,base,1,4,junior_high,1,eiken,英検語彙由来のv2正本候補。英検最小級=5。出現級=5;4。pos判定=v0_master_pos:numeral,source_refs=5:149;4:299; row_count=2
add,118,fourteen,fourteen,numeral,base,1,14,junior_high,1,eiken,英検語彙由来のv2正本候補。英検最小級=5。出現級=5;4。pos判定=v0_master_pos:numeral,source_refs=5:513;4:214; row_count=2
add,119,friend,friend,noun,base,1,友達ともだち,junior_high,1,eiken,英検語彙由来のv2正本候補。英検最小級=5。出現級=5;4。pos判定=v0_master_pos:noun,source_refs=5:412;4:224; row_count=2
add,120,frog,frog,noun,base,1,カエル,junior_high,1,eiken,英検語彙由来のv2正本候補。英検最小級=5。出現級=5;4。pos判定=v0_master_pos:noun,source_refs=5:237;4:227; row_count=2
add,121,from,from,preposition,base,1,～から,junior_high,1,eiken,英検語彙由来のv2正本候補。英検最小級=5。出現級=5;4。pos判定=v0_master_pos:preposition,source_refs=5:250;4:281; row_count=2
add,122,fruit,fruit,noun,base,1,果物くだもの,junior_high,1,eiken,英検語彙由来のv2正本候補。英検最小級=5。出現級=5;4。pos判定=v0_master_pos:noun,source_refs=5:257;4:213; row_count=2
add,123,fun,fun,noun,base,1,楽たのしみ,junior_high,1,eiken,英検語彙由来のv2正本候補。英検最小級=5。出現級=5;4;3。pos判定=label_raw_all,source_refs=5:89;4:300;3:276; row_count=3; label_raw_all=名詞
add,124,funny,funny,adjective,base,1,可笑おかしい,junior_high,1,eiken,英検語彙由来のv2正本候補。英検最小級=5。出現級=5;4。pos判定=v0_master_pos:adjective,source_refs=5:361;4:246; row_count=2
add,125,future,future,noun,base,1,未来みらい,junior_high,1,eiken,英検語彙由来のv2正本候補。英検最小級=5。出現級=5;4;3。pos判定=label_raw_all,source_refs=5:448;4:35;3:610; row_count=3; label_raw_all=名詞
add,126,garbage,garbage,noun,base,1,ゴミ,junior_high,1,eiken,英検語彙由来のv2正本候補。英検最小級=5。出現級=5;4;pre2;2。pos判定=label_raw_all,source_refs=5:473;4:236;pre2:1420;2:392; row_count=4; label_raw_all=名詞; meaning_ja_all=ゴミ / 生ゴミ，くず
